store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
NutriMart,-99.17592156716275,19.3865547554207,Sweets,Roshen,Candies,62,2024-07-03,2025-03-20,5.03,no
EcoGrocer,-95.32359224438855,29.804115976320226,Dairy Products,Campina,Butter,62,2024-07-21,2024-08-30,5.17,yes
GoldenCart,-0.13973382556270775,51.53495138820637,Sweets,Milka,Cakes,34,2024-09-19,2025-09-06,10.83,yes
FoodWorld,37.59932332847888,55.78196289693097,Bakery Products,Ozon,Bread,53,2024-04-11,2024-09-09,7.05,no
MegaMarket,-73.96252417497037,40.688877410990976,Sweets,Nestlé,Cakes,20,2024-06-27,2025-03-12,4.3,yes
EcoGrocer,-95.3543392033879,29.760330148236932,Meat Products,Hormel,Sausage,93,2025-02-10,2025-04-05,14.81,yes
GoldenCart,-0.10576864692379062,51.47432657108602,Beverages,Pepsi,Coffee,83,2024-04-18,2026-04-04,1.47,no
MegaMarket,-74.01476077775844,40.739233884357205,Bakery Products,Barilla,Buns,20,2024-03-23,2024-05-24,4.54,yes
NutriMart,-99.0898096278902,19.446372859176066,Beverages,Lipton,Mineral Water,1,2024-12-16,2026-08-09,1.17,yes
PrimePick,-112.09533114634667,33.451973810292394,Sweets,Nestlé,Candies,14,2024-05-07,2025-04-30,3.49,yes
TastyBite,139.63574411008605,35.65144181963147,Beverages,Coca-Cola,Juices,52,2024-11-09,2026-01-12,14.86,yes
FreshFoods,-118.20787808409789,34.06757357195591,Dairy Products,Nestlé,Cheese,49,2024-09-28,2024-12-21,5.81,yes
SuperValue,-87.59526702054598,41.83636861225058,Meat Products,Cherkizovo,Beef,68,2024-04-09,2024-04-30,9.23,no
NutriMart,-99.17854380292583,19.43015002876453,Dairy Products,Campina,Kefir,70,2025-01-01,2025-01-19,3.43,no
MegaMarket,-73.99729638959155,40.758946918987604,Beverages,Coca-Cola,Juices,21,2025-01-01,2026-03-03,8.93,no
TastyBite,139.6758609264521,35.659372983962186,Bakery Products,Barilla,Noodles,96,2024-09-12,2024-10-02,1.68,yes
FreshFoods,-118.21679943466346,34.03625927464751,Sweets,Nestlé,Cakes,4,2025-02-06,2025-09-23,9.84,yes
EcoGrocer,-95.32568571550293,29.745981119770587,Beverages,Pepsi,Coffee,85,2024-09-29,2025-06-23,11.81,yes
EcoGrocer,-95.41159619903269,29.78171085326784,Bakery Products,Pioner,Buns,82,2024-06-05,2024-09-19,3.22,yes
MegaMarket,-74.01152641350038,40.757096022734245,Meat Products,Tyson,Lamb,12,2024-06-22,2024-07-26,13.98,yes
MarketMax,2.3111618841960384,48.816929292734166,Sweets,Mars,Halva,77,2024-09-01,2025-06-15,2.12,yes
FreshFoods,-118.23774634542376,34.074684384403476,Bakery Products,Yashkino,Noodles,22,2024-09-29,2024-11-18,1.97,yes
FoodWorld,37.584020740075914,55.72039348206466,Meat Products,Perdue,Poultry,62,2024-04-27,2024-05-27,10.03,yes
FoodWorld,37.58685482248803,55.76518063980391,Dairy Products,Danone,Kefir,1,2024-10-07,2024-12-02,8.73,yes
GoldenCart,-0.13473837790528276,51.50142229214812,Sweets,Ferrero,Cakes,42,2025-01-21,2025-08-01,6.79,yes
MarketMax,2.331344815158005,48.90347252217467,Beverages,Nescafé,Carbonated Drinks,42,2024-09-27,2026-01-07,12.43,yes
FreshFoods,-118.27371999512894,34.09540671525885,Sweets,Ferrero,Jam,99,2024-12-25,2025-04-07,11.53,yes
EcoGrocer,-95.39066687920146,29.75424549543089,Dairy Products,President,Cream,64,2024-05-29,2024-07-20,3.94,yes
MarketMax,2.309596513558229,48.88550767632201,Sweets,Nestlé,Halva,52,2024-12-17,2025-12-01,11.23,no
MarketMax,2.381272091704926,48.86096452033875,Meat Products,Cherkizovo,Hot Dogs,82,2024-05-01,2024-05-14,20.38,yes
GoldenCart,-0.11653220976867029,51.47403384932801,Sweets,Nestlé,Cakes,56,2024-05-12,2024-08-15,2.99,yes
TastyBite,139.6690664408797,35.6819993416343,Bakery Products,Pioner,Bread,51,2024-11-11,2025-05-10,5.12,yes
GoldenCart,-0.1295228915508469,51.55717027254146,Meat Products,Perdue,Beef,15,2024-05-30,2024-06-28,11.24,yes
EcoGrocer,-95.38496997033643,29.76251148298005,Dairy Products,President,Cream,90,2024-11-05,2024-12-29,2.54,yes
FreshFoods,-118.25939220524432,34.00445851152031,Dairy Products,Campina,Butter,22,2024-07-21,2024-10-09,3.4,yes
TastyBite,139.64650541574943,35.66883693836217,Beverages,Pepsi,Carbonated Drinks,82,2024-10-26,2026-06-03,1.41,yes
EcoGrocer,-95.37684471588966,29.755357501137407,Dairy Products,Campina,Yogurt,27,2024-08-08,2024-08-30,6.62,no
TastyBite,139.63289849115986,35.64489598356321,Beverages,Coca-Cola,Juices,86,2024-11-24,2026-11-14,14.52,yes
MarketMax,2.360900471456522,48.8677308421139,Meat Products,Hormel,Sausage,80,2024-06-15,2024-08-13,18.47,no
NutriMart,-99.1159889918283,19.441616836497747,Meat Products,Tyson,Lamb,40,2024-05-17,2024-06-04,12.47,yes
MarketMax,2.3159867298534556,48.84842391062113,Beverages,Lipton,Carbonated Drinks,63,2025-02-07,2027-02-07,10.71,yes
SuperValue,-87.63083579738078,41.883591257583255,Bakery Products,Makfa,Bread,58,2025-01-30,2025-02-19,7.06,no
FoodWorld,37.64882159406539,55.71945347146625,Sweets,Roshen,Jam,64,2024-10-14,2025-09-20,6.16,no
FoodWorld,37.623839779924495,55.722525348742806,Bakery Products,Ozon,Wheat Flour,36,2024-07-12,2024-12-03,3.02,no
NutriMart,-99.10660804450563,19.45685182519298,Sweets,Roshen,Chocolate,74,2024-05-16,2024-12-29,9.75,no
GoldenCart,-0.10212137575625589,51.51160433791176,Beverages,Nescafé,Carbonated Drinks,55,2024-05-10,2025-07-17,5.17,no
FoodWorld,37.65351996254975,55.732081522474125,Dairy Products,President,Butter,16,2024-07-18,2024-08-27,8.49,yes
GoldenCart,-0.11677381973805231,51.54350486962702,Beverages,Pepsi,Coffee,18,2024-07-02,2025-07-28,12.28,yes
TastyBite,139.65417685460474,35.65430850187902,Meat Products,Hormel,Poultry,74,2024-08-02,2024-09-10,24.71,yes
FreshFoods,-118.21869058635109,34.0157588906428,Beverages,Coca-Cola,Juices,84,2024-05-22,2025-04-02,4.5,no
EcoGrocer,-95.35217654463,29.786547358747985,Beverages,Pepsi,Coffee,81,2024-08-03,2026-03-30,6.25,yes
FreshFoods,-118.21871976171269,34.042485077330184,Meat Products,Perdue,Sausage,42,2025-01-10,2025-01-17,22.38,no
FreshFoods,-118.24785507433204,34.075293193748706,Meat Products,Tyson,Hot Dogs,51,2024-07-08,2024-08-11,21.5,yes
GoldenCart,-0.14402448448292127,51.540234361704876,Sweets,Ferrero,Halva,63,2024-09-10,2025-01-02,2.46,yes
FoodWorld,37.660243287534755,55.70742813523727,Bakery Products,Pioner,Biscuits,1,2024-10-24,2024-12-21,7.97,no
PrimePick,-112.0307274437274,33.41429774629058,Meat Products,Tyson,Smoked Meat,47,2024-07-25,2024-08-06,12.44,no
SuperValue,-87.61723957258351,41.83327872750487,Bakery Products,Pioner,Buns,12,2024-05-06,2024-05-13,2.49,yes
NutriMart,-99.11520172748784,19.40521908614594,Dairy Products,Nestlé,Cream,44,2024-05-19,2024-07-26,7.55,yes
EcoGrocer,-95.3467236618236,29.748706992567577,Dairy Products,Nestlé,Kefir,48,2024-08-19,2024-09-19,5.06,no
SuperValue,-87.6120862922081,41.8922576148517,Dairy Products,Amul,Cottage Cheese,2,2025-01-25,2025-03-01,5.52,no
SuperValue,-87.61819239873994,41.92008941246548,Beverages,Pepsi,Mineral Water,13,2024-05-29,2025-03-31,9.25,yes
MarketMax,2.316183018880923,48.838050366818216,Meat Products,Tyson,Lamb,71,2025-01-20,2025-03-06,19.42,yes
MegaMarket,-73.99015946299149,40.747589210444,Meat Products,Oscar Mayer,Hot Dogs,78,2024-12-04,2024-12-23,19.96,yes
MegaMarket,-73.97662219682734,40.74118015995764,Bakery Products,Pioner,Biscuits,15,2024-07-20,2024-12-01,5.47,yes
MegaMarket,-73.96260755983258,40.76148825328432,Bakery Products,Pioner,Noodles,54,2024-09-22,2025-02-15,5.78,no
FreshFoods,-118.28694674307273,34.003868940177085,Meat Products,Oscar Mayer,Beef,8,2024-10-08,2024-11-16,10.73,no
MarketMax,2.3424277410644496,48.84895752351717,Sweets,Roshen,Halva,20,2024-08-08,2024-12-18,5.1,yes
EcoGrocer,-95.40426228687734,29.807831338435456,Meat Products,Perdue,Hot Dogs,82,2025-02-14,2025-04-05,17.86,yes
MarketMax,2.3868468115140775,48.87959583774315,Dairy Products,Danone,Milk,56,2024-05-17,2024-07-28,6.9,yes
SuperValue,-87.6090099392882,41.84004430069079,Dairy Products,Danone,Cheese,45,2024-12-11,2025-03-01,8.26,no
SuperValue,-87.60482236159062,41.86528694308917,Meat Products,Tyson,Beef,43,2024-10-24,2024-11-17,15.48,yes
NutriMart,-99.1335852431065,19.445353283289872,Sweets,Milka,Chocolate,64,2025-01-03,2025-06-27,5.68,yes
FreshFoods,-118.22628795684369,34.09162684201443,Dairy Products,Danone,Cream,66,2024-03-20,2024-04-08,8.87,yes
MegaMarket,-74.01770205256327,40.709976458957776,Bakery Products,Makfa,Wheat Flour,71,2024-10-19,2024-12-22,3.25,yes
GoldenCart,-0.1700112930033088,51.48452579580098,Meat Products,Tyson,Hot Dogs,87,2024-04-14,2024-05-02,9.46,yes
MegaMarket,-74.04910735622272,40.75820794074605,Beverages,Nestlé Pure Life,Juices,42,2024-05-02,2026-02-08,1.11,yes
NutriMart,-99.10924240132665,19.461050721728736,Bakery Products,Pioner,Bread,76,2024-11-26,2025-01-22,6.13,yes
EcoGrocer,-95.32656024674621,29.725456637679322,Dairy Products,Danone,Cottage Cheese,45,2025-02-07,2025-02-22,9.61,yes
MarketMax,2.374921503904097,48.891500598777895,Dairy Products,Danone,Cottage Cheese,31,2024-10-19,2025-01-03,9.69,no
SuperValue,-87.67049733616419,41.89926524747001,Bakery Products,Yashkino,Biscuits,90,2024-09-25,2025-01-27,7.82,yes
FreshFoods,-118.22997843199674,34.052742776386076,Beverages,Coca-Cola,Coffee,73,2024-04-19,2026-01-04,10.27,yes
PrimePick,-112.09249910845902,33.42449909389236,Beverages,Nestlé Pure Life,Juices,58,2024-08-05,2025-09-28,2.05,yes
NutriMart,-99.17263422498974,19.393497283371843,Beverages,Lipton,Juices,53,2024-05-19,2026-05-17,6.02,no
FoodWorld,37.59380079269147,55.736630771821254,Dairy Products,Nestlé,Yogurt,88,2024-08-21,2024-09-09,3.72,no
SuperValue,-87.65497812105387,41.83722129037914,Meat Products,Perdue,Hot Dogs,7,2024-08-19,2024-09-11,21.4,yes
MarketMax,2.3577953761548387,48.8920601304622,Sweets,Ferrero,Chocolate,60,2024-05-10,2024-10-18,3.21,yes
EcoGrocer,-95.33743265848116,29.723471523754398,Meat Products,Tyson,Hot Dogs,76,2024-07-29,2024-09-26,6.5,no
EcoGrocer,-95.37545686761639,29.80064960819333,Bakery Products,Barilla,Bread,16,2024-04-09,2024-08-12,1.35,no
MarketMax,2.3416998688221917,48.88876854015323,Dairy Products,President,Cream,55,2024-06-15,2024-08-13,3.72,yes
PrimePick,-112.10913685909313,33.44300114306466,Sweets,Roshen,Halva,32,2025-02-13,2025-10-12,6.99,no
FoodWorld,37.5952775987439,55.711897906893284,Bakery Products,Pioner,Pasta,83,2024-12-13,2025-02-21,5.42,no
MegaMarket,-73.97780842331545,40.76174036157615,Meat Products,Perdue,Hot Dogs,63,2024-09-11,2024-10-24,15.05,yes
SuperValue,-87.62008836472405,41.830706296776896,Dairy Products,Parmalat,Milk,61,2024-12-15,2025-02-12,8.13,no
SuperValue,-87.61411355786238,41.8381134337305,Meat Products,Cherkizovo,Smoked Meat,8,2024-07-09,2024-08-21,21.93,no
GoldenCart,-0.07864580790607564,51.55092060320915,Bakery Products,Makfa,Pasta,76,2024-08-28,2024-12-04,7.4,yes
GoldenCart,-0.12143935132168063,51.552155873507,Sweets,Ferrero,Ice Cream,70,2024-08-24,2025-02-19,6.9,yes
EcoGrocer,-95.41780720101114,29.77056627864451,Beverages,Coca-Cola,Juices,79,2024-06-30,2025-05-09,5.77,yes
GoldenCart,-0.16302879810138854,51.4633555962845,Bakery Products,Barilla,Noodles,47,2024-04-25,2024-08-05,5.93,yes
NutriMart,-99.15302348462745,19.39270321701807,Bakery Products,Makfa,Buns,56,2025-02-09,2025-06-20,5.54,yes
TastyBite,139.69318452089854,35.695556039829256,Meat Products,Oscar Mayer,Smoked Meat,76,2024-06-16,2024-07-17,11.14,yes
SuperValue,-87.67962020933271,41.8458708288497,Sweets,Nestlé,Halva,5,2024-06-20,2025-02-27,11.21,no
EcoGrocer,-95.4093889766986,29.774364677278363,Beverages,Pepsi,Juices,96,2024-04-27,2025-06-24,5.86,yes
FreshFoods,-118.2266975428886,34.08436618054283,Meat Products,Perdue,Beef,34,2024-07-04,2024-07-26,18.86,yes
FreshFoods,-118.28888525422667,34.074241358799696,Beverages,Lipton,Carbonated Drinks,53,2024-11-26,2026-06-16,5.92,yes
FoodWorld,37.62510554909331,55.78467299944762,Bakery Products,Makfa,Biscuits,10,2024-04-05,2024-06-26,1.14,yes
FreshFoods,-118.27668947968489,34.009620040176664,Beverages,Pepsi,Mineral Water,71,2024-05-05,2025-10-13,9.32,yes
FoodWorld,37.610432333414586,55.77625046465918,Bakery Products,Yashkino,Biscuits,21,2024-04-15,2024-05-17,3.32,no
MarketMax,2.3744038104575673,48.87631967038074,Sweets,Milka,Jam,37,2024-08-18,2025-03-17,2.96,yes
TastyBite,139.61565899345166,35.710185450484566,Meat Products,Tyson,Sausage,12,2024-08-16,2024-10-14,18.24,yes
EcoGrocer,-95.39910470170763,29.720098689748152,Meat Products,Tyson,Sausage,15,2024-08-23,2024-10-19,12.95,yes
PrimePick,-112.06958739707802,33.40751368775507,Bakery Products,Ozon,Biscuits,48,2024-06-22,2024-10-21,1.31,yes
PrimePick,-112.0971438006727,33.421024228028266,Dairy Products,Danone,Butter,90,2024-05-07,2024-05-31,7.35,no
MarketMax,2.36117264423036,48.903670553717355,Sweets,Mars,Ice Cream,67,2024-10-19,2025-10-18,8.87,no
NutriMart,-99.13557377189186,19.470765386941764,Dairy Products,President,Butter,92,2024-04-05,2024-06-22,6.57,yes
NutriMart,-99.12117268856507,19.450353488557603,Dairy Products,President,Yogurt,22,2024-07-05,2024-08-12,3.01,yes
MarketMax,2.3844564032876687,48.82679192799722,Bakery Products,Yashkino,Bread,41,2024-04-22,2024-05-21,3.72,yes
GoldenCart,-0.12583118224579307,51.54306241806462,Dairy Products,Campina,Cottage Cheese,76,2024-12-11,2025-02-16,2.9,yes
NutriMart,-99.10736226121423,19.44139341332814,Dairy Products,Nestlé,Cottage Cheese,100,2024-05-09,2024-06-28,8.94,no
MarketMax,2.3676787670713546,48.833013663017034,Sweets,Roshen,Ice Cream,5,2024-06-15,2025-02-01,6.03,yes
MarketMax,2.3911574213914255,48.81047825324818,Meat Products,Oscar Mayer,Beef,96,2024-11-17,2024-12-11,22.94,yes
PrimePick,-112.03971534313885,33.429494929784795,Dairy Products,Danone,Yogurt,39,2024-10-31,2024-12-25,4.16,yes
FreshFoods,-118.27256094978941,34.02099356908926,Beverages,Lipton,Coffee,48,2024-04-16,2026-03-24,12.08,yes
TastyBite,139.67835164296275,35.66653851410125,Sweets,Roshen,Chocolate,23,2024-06-25,2025-01-03,10.37,yes
FoodWorld,37.60333750817823,55.71085592816922,Bakery Products,Ozon,Bread,60,2024-12-02,2025-03-20,5.45,yes
MegaMarket,-74.00712132609334,40.68699380945896,Beverages,Pepsi,Tea,76,2024-12-26,2026-06-17,5.82,no
PrimePick,-112.0551149462384,33.47329611344849,Meat Products,Tyson,Sausage,7,2024-06-10,2024-07-23,20.6,yes
EcoGrocer,-95.3520304753909,29.775137989176148,Meat Products,Perdue,Hot Dogs,3,2024-03-23,2024-04-29,23.23,yes
NutriMart,-99.16082299682768,19.462686480832446,Sweets,Milka,Jam,91,2025-02-11,2025-09-29,6.24,yes
GoldenCart,-0.15597909459270687,51.50329980188906,Meat Products,Cherkizovo,Hot Dogs,51,2025-01-12,2025-01-25,5.15,no
GoldenCart,-0.11842274574559175,51.513545711725456,Meat Products,Hormel,Smoked Meat,14,2024-11-20,2024-12-01,11.73,yes
GoldenCart,-0.15168530920735032,51.54354916002518,Meat Products,Oscar Mayer,Lamb,67,2024-07-20,2024-07-30,21.11,no
NutriMart,-99.15124142618123,19.423009842625657,Bakery Products,Barilla,Buns,64,2024-08-17,2024-10-29,7.35,yes
MegaMarket,-73.95652462699113,40.72110237024134,Bakery Products,Ozon,Buns,92,2024-07-10,2024-11-30,5.47,yes
GoldenCart,-0.09325807557554047,51.50813148556068,Sweets,Ferrero,Cakes,13,2024-11-15,2025-04-19,9.41,no
TastyBite,139.61860683570126,35.702491821831934,Meat Products,Tyson,Lamb,46,2024-07-11,2024-09-03,22.43,yes
GoldenCart,-0.11924293047930962,51.494568242976484,Beverages,Coca-Cola,Tea,7,2025-02-06,2025-10-16,7.61,yes
FreshFoods,-118.25553307801944,34.08894977546982,Meat Products,Perdue,Beef,20,2024-05-28,2024-06-16,11.85,no
FoodWorld,37.65353939433371,55.720122415229966,Bakery Products,Barilla,Biscuits,43,2025-02-05,2025-03-29,3.19,yes
FoodWorld,37.6434193281215,55.73315278622015,Bakery Products,Yashkino,Pasta,63,2024-05-03,2024-06-12,5.3,yes
MarketMax,2.349940027594057,48.849502544860044,Dairy Products,Nestlé,Cottage Cheese,26,2024-09-26,2024-10-11,9.14,no
TastyBite,139.6679748141677,35.64525767099404,Bakery Products,Makfa,Buns,45,2024-08-25,2024-10-04,1.72,yes
PrimePick,-112.04161561703256,33.41510201872683,Meat Products,Hormel,Sausage,94,2024-12-10,2025-01-24,15.48,yes
SuperValue,-87.58966162238555,41.86237328392576,Meat Products,Oscar Mayer,Lamb,52,2024-03-28,2024-04-18,9.49,no
EcoGrocer,-95.36083071652007,29.783807661931153,Bakery Products,Barilla,Bread,92,2025-02-15,2025-03-03,3.63,yes
TastyBite,139.65969240678749,35.68851347773119,Dairy Products,Campina,Milk,84,2024-03-29,2024-04-18,7.52,yes
MarketMax,2.3274738293069572,48.81895950629956,Bakery Products,Makfa,Buns,88,2025-02-04,2025-02-13,3.11,yes
TastyBite,139.66086343369238,35.65319771495372,Bakery Products,Pioner,Wheat Flour,66,2025-01-29,2025-03-07,2.98,no
FoodWorld,37.587274938614634,55.72566466617063,Meat Products,Cherkizovo,Lamb,46,2024-10-14,2024-11-08,8.21,yes
EcoGrocer,-95.37173360572262,29.77922039154554,Bakery Products,Barilla,Wheat Flour,86,2024-05-03,2024-06-07,6.85,yes
SuperValue,-87.60184737774156,41.92304460157312,Dairy Products,Campina,Cream,13,2024-07-28,2024-09-09,5.65,no
PrimePick,-112.11401910849423,33.444827735723614,Bakery Products,Barilla,Bread,47,2024-08-26,2024-12-20,6.17,yes
MegaMarket,-74.04216055573274,40.663767232772706,Bakery Products,Ozon,Bread,57,2025-01-31,2025-04-16,7.15,yes
GoldenCart,-0.13772224857192472,51.475686942030364,Beverages,Nestlé Pure Life,Tea,89,2024-11-18,2026-07-22,10.08,no
FreshFoods,-118.22105888879102,34.01545115762366,Bakery Products,Barilla,Biscuits,76,2024-11-21,2025-04-22,5.75,yes
MarketMax,2.3633358419275403,48.884516429459005,Bakery Products,Pioner,Biscuits,15,2024-10-15,2025-02-11,1.32,yes
GoldenCart,-0.09096677281414799,51.45863602129859,Sweets,Roshen,Jam,73,2024-07-11,2025-03-31,7.19,yes
NutriMart,-99.11702867371541,19.39212421384517,Bakery Products,Pioner,Bread,85,2025-02-10,2025-05-26,2.04,no
NutriMart,-99.11886012834432,19.388056611522767,Bakery Products,Yashkino,Biscuits,64,2024-06-11,2024-07-07,6.26,yes
GoldenCart,-0.1727649285473456,51.55441450487834,Bakery Products,Yashkino,Buns,49,2024-10-11,2024-12-17,1.55,yes
NutriMart,-99.0975410775822,19.427409858566538,Beverages,Nestlé Pure Life,Mineral Water,64,2025-02-16,2025-09-02,2.44,yes
TastyBite,139.68289087584233,35.68110987896932,Sweets,Roshen,Jam,39,2024-12-04,2025-06-17,8.55,yes
GoldenCart,-0.17237247866944322,51.493734247756976,Bakery Products,Pioner,Bread,72,2025-01-30,2025-07-09,4.31,yes
FoodWorld,37.64323199510791,55.71720233583557,Bakery Products,Barilla,Bread,46,2025-02-06,2025-04-28,4.83,yes
FreshFoods,-118.27728446322946,34.006777810985504,Bakery Products,Pioner,Wheat Flour,33,2025-01-25,2025-03-23,2.31,no
MarketMax,2.3846554143707603,48.828158950436894,Bakery Products,Ozon,Wheat Flour,97,2024-10-17,2024-11-04,7.49,no
NutriMart,-99.09402456450871,19.39492191903304,Beverages,Nescafé,Coffee,18,2024-11-29,2025-06-01,8.43,yes
MarketMax,2.3504931963535927,48.89048161106789,Sweets,Ferrero,Jam,75,2024-06-15,2024-11-17,3.04,yes
NutriMart,-99.13278898806469,19.470869586355867,Beverages,Lipton,Coffee,89,2024-07-24,2025-10-27,6.57,yes
PrimePick,-112.11066281689838,33.443684570608134,Beverages,Nescafé,Coffee,39,2024-12-24,2026-05-09,10.97,no
EcoGrocer,-95.35738324107946,29.730488908232534,Meat Products,Hormel,Smoked Meat,17,2025-02-14,2025-03-04,15.08,yes
GoldenCart,-0.10172249751669332,51.52843527271405,Sweets,Nestlé,Halva,74,2024-10-18,2025-10-16,4.86,no
MegaMarket,-74.05347278587455,40.71507299862092,Bakery Products,Barilla,Buns,8,2024-06-29,2024-09-12,6.25,yes
PrimePick,-112.10935716098592,33.46673903286648,Dairy Products,Campina,Butter,38,2024-07-01,2024-09-22,2.26,no
FreshFoods,-118.22614739864805,34.06381088337603,Sweets,Ferrero,Jam,83,2024-12-31,2025-10-16,4.38,no
PrimePick,-112.11930201187246,33.467693607521426,Beverages,Lipton,Tea,88,2024-08-26,2025-04-18,1.18,yes
NutriMart,-99.09715552615067,19.46948499613175,Beverages,Pepsi,Juices,97,2025-01-14,2026-01-30,11.87,no
PrimePick,-112.0256546676437,33.443281492240295,Dairy Products,Danone,Yogurt,95,2024-12-07,2025-01-05,5.02,yes
TastyBite,139.61639288497565,35.65262395953094,Meat Products,Tyson,Poultry,60,2024-06-06,2024-06-15,8.07,yes
MegaMarket,-73.9934633337441,40.74016609498589,Meat Products,Perdue,Hot Dogs,71,2024-09-18,2024-09-29,20.68,yes
EcoGrocer,-95.36773937126682,29.806098771762752,Sweets,Ferrero,Ice Cream,70,2024-12-18,2025-10-10,2.92,yes
EcoGrocer,-95.38669334633887,29.776733447644027,Meat Products,Oscar Mayer,Hot Dogs,68,2024-11-17,2024-12-29,21.47,no
MegaMarket,-74.02139927091773,40.674272195140226,Bakery Products,Yashkino,Noodles,32,2024-04-08,2024-07-06,3.67,no
FreshFoods,-118.23967626870575,34.040787593478406,Meat Products,Tyson,Hot Dogs,99,2024-09-26,2024-11-04,21.06,yes
MegaMarket,-73.9908471804019,40.69244339695743,Meat Products,Cherkizovo,Beef,13,2024-06-12,2024-08-07,15.76,yes
