store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
FoodWorld,69.14901853592276,41.22631349593001,Bakery Products,Ozon,Bread,53,2024-04-11,2024-09-09,7.05,no
MegaMarket,69.20004989858064,41.294346243791594,Sweets,Nestlé,Cakes,20,2024-06-27,2025-03-12,4.3,yes
EcoGrocer,69.11189739019042,41.24850015819455,Meat Products,Hormel,Sausage,93,2025-02-10,2025-04-05,14.81,yes
GoldenCart,69.11768626465299,41.256528445108444,Beverages,Pepsi,Coffee,83,2024-04-18,2026-04-04,1.47,no
MegaMarket,69.24944390236476,41.39985525166119,Bakery Products,Barilla,Buns,20,2024-03-23,2024-05-24,4.54,yes
NutriMart,69.10984671247812,41.22518524450253,Beverages,Lipton,Mineral Water,1,2024-12-16,2026-08-09,1.17,yes
PrimePick,69.2408817307649,41.38333788058831,Sweets,Nestlé,Candies,14,2024-05-07,2025-04-30,3.49,yes
TastyBite,69.36501177872397,41.23033987881732,Beverages,Coca-Cola,Juices,52,2024-11-09,2026-01-12,14.86,yes
FreshFoods,69.28653331289941,41.39617120830507,Dairy Products,Nestlé,Cheese,49,2024-09-28,2024-12-21,5.81,yes
SuperValue,69.2836090725592,41.23642309538959,Meat Products,Cherkizovo,Beef,68,2024-04-09,2024-04-30,9.23,no
NutriMart,69.33847441294539,41.28337985597158,Dairy Products,Campina,Kefir,70,2025-01-01,2025-01-19,3.43,no
MegaMarket,69.15721550402695,41.266753352657666,Beverages,Coca-Cola,Juices,21,2025-01-01,2026-03-03,8.93,no
TastyBite,69.11851460548343,41.36178438359744,Bakery Products,Barilla,Noodles,96,2024-09-12,2024-10-02,1.68,yes
FreshFoods,69.20718112137409,41.3525677952673,Sweets,Nestlé,Cakes,4,2025-02-06,2025-09-23,9.84,yes
EcoGrocer,69.1051137790925,41.361958244491994,Beverages,Pepsi,Coffee,85,2024-09-29,2025-06-23,11.81,yes
EcoGrocer,69.19037704701049,41.35324002571511,Bakery Products,Pioner,Buns,82,2024-06-05,2024-09-19,3.22,yes
MegaMarket,69.27319615221163,41.21156844001566,Meat Products,Tyson,Lamb,12,2024-06-22,2024-07-26,13.98,yes
MarketMax,69.11081537212073,41.22713193547491,Sweets,Mars,Halva,77,2024-09-01,2025-06-15,2.12,yes
FreshFoods,69.26387347014938,41.294641788804256,Bakery Products,Yashkino,Noodles,22,2024-09-29,2024-11-18,1.97,yes
FoodWorld,69.35836880713505,41.39879243687483,Meat Products,Perdue,Poultry,62,2024-04-27,2024-05-27,10.03,yes
FoodWorld,69.38345644373763,41.373865685438346,Dairy Products,Danone,Kefir,1,2024-10-07,2024-12-02,8.73,yes
GoldenCart,69.11280020600759,41.26108005750524,Sweets,Ferrero,Cakes,42,2025-01-21,2025-08-01,6.79,yes
MarketMax,69.1290888746202,41.282888790357894,Beverages,Nescafé,Carbonated Drinks,42,2024-09-27,2026-01-07,12.43,yes
FreshFoods,69.220963646603,41.37349004238856,Sweets,Ferrero,Jam,99,2024-12-25,2025-04-07,11.53,yes
EcoGrocer,69.36165536761429,41.22965597486531,Dairy Products,President,Cream,64,2024-05-29,2024-07-20,3.94,yes
MarketMax,69.14665210919568,41.23777096901277,Sweets,Nestlé,Halva,52,2024-12-17,2025-12-01,11.23,no
MarketMax,69.26546899913166,41.28999842820846,Meat Products,Cherkizovo,Hot Dogs,82,2024-05-01,2024-05-14,20.38,yes
GoldenCart,69.17741074822978,41.228223657601156,Sweets,Nestlé,Cakes,56,2024-05-12,2024-08-15,2.99,yes
TastyBite,69.12484287125842,41.36981542541748,Bakery Products,Pioner,Bread,51,2024-11-11,2025-05-10,5.12,yes
GoldenCart,69.34515151861714,41.27299295178571,Meat Products,Perdue,Beef,15,2024-05-30,2024-06-28,11.24,yes
EcoGrocer,69.29660161807514,41.3595292176439,Dairy Products,President,Cream,90,2024-11-05,2024-12-29,2.54,yes
FreshFoods,69.19667515845757,41.33721109947432,Dairy Products,Campina,Butter,22,2024-07-21,2024-10-09,3.4,yes
TastyBite,69.29675730900989,41.37981449208794,Beverages,Pepsi,Carbonated Drinks,82,2024-10-26,2026-06-03,1.41,yes
EcoGrocer,69.1452607577075,41.39674596523246,Dairy Products,Campina,Yogurt,27,2024-08-08,2024-08-30,6.62,no
TastyBite,69.22216596862111,41.24072256029386,Beverages,Coca-Cola,Juices,86,2024-11-24,2026-11-14,14.52,yes
MarketMax,69.27326955594354,41.289869967402815,Meat Products,Hormel,Sausage,80,2024-06-15,2024-08-13,18.47,no
NutriMart,69.27450243101232,41.25387871871498,Meat Products,Tyson,Lamb,40,2024-05-17,2024-06-04,12.47,yes
MarketMax,69.25693958247717,41.24436816490585,Beverages,Lipton,Carbonated Drinks,63,2025-02-07,2027-02-07,10.71,yes
SuperValue,69.38544663104744,41.20705818422048,Bakery Products,Makfa,Bread,58,2025-01-30,2025-02-19,7.06,no
FoodWorld,69.3429994841461,41.308086244080194,Sweets,Roshen,Jam,64,2024-10-14,2025-09-20,6.16,no
FoodWorld,69.16136661649382,41.395474619918744,Bakery Products,Ozon,Wheat Flour,36,2024-07-12,2024-12-03,3.02,no
NutriMart,69.25567261446328,41.30519510302108,Sweets,Roshen,Chocolate,74,2024-05-16,2024-12-29,9.75,no
GoldenCart,69.22828097754066,41.22005765698382,Beverages,Nescafé,Carbonated Drinks,55,2024-05-10,2025-07-17,5.17,no
FoodWorld,69.1547572083736,41.239388013879314,Dairy Products,President,Butter,16,2024-07-18,2024-08-27,8.49,yes
GoldenCart,69.23962403609042,41.22680460630832,Beverages,Pepsi,Coffee,18,2024-07-02,2025-07-28,12.28,yes
TastyBite,69.3523719587921,41.3959407658916,Meat Products,Hormel,Poultry,74,2024-08-02,2024-09-10,24.71,yes
FreshFoods,69.26741406045238,41.29132021203282,Beverages,Coca-Cola,Juices,84,2024-05-22,2025-04-02,4.5,no
EcoGrocer,69.24784010752093,41.22998981482889,Beverages,Pepsi,Coffee,81,2024-08-03,2026-03-30,6.25,yes
FreshFoods,69.24066341064263,41.28834876764266,Meat Products,Perdue,Sausage,42,2025-01-10,2025-01-17,22.38,no
FreshFoods,69.38927002893321,41.28544768998618,Meat Products,Tyson,Hot Dogs,51,2024-07-08,2024-08-11,21.5,yes
GoldenCart,69.34213063482663,41.262772350775705,Sweets,Ferrero,Halva,63,2024-09-10,2025-01-02,2.46,yes
FoodWorld,69.12639477228726,41.29713921024525,Bakery Products,Pioner,Biscuits,1,2024-10-24,2024-12-21,7.97,no
PrimePick,69.24510691567097,41.33301723744047,Meat Products,Tyson,Smoked Meat,47,2024-07-25,2024-08-06,12.44,no
SuperValue,69.31429084507694,41.28010428416512,Bakery Products,Pioner,Buns,12,2024-05-06,2024-05-13,2.49,yes
NutriMart,69.21367687119766,41.26200860106317,Dairy Products,Nestlé,Cream,44,2024-05-19,2024-07-26,7.55,yes
EcoGrocer,69.15607691901333,41.38536427527562,Dairy Products,Nestlé,Kefir,48,2024-08-19,2024-09-19,5.06,no
SuperValue,69.24526426267737,41.34900900506117,Dairy Products,Amul,Cottage Cheese,2,2025-01-25,2025-03-01,5.52,no
SuperValue,69.36365087163323,41.35213608031974,Beverages,Pepsi,Mineral Water,13,2024-05-29,2025-03-31,9.25,yes
MarketMax,69.26833252336736,41.304479233333694,Meat Products,Tyson,Lamb,71,2025-01-20,2025-03-06,19.42,yes
MegaMarket,69.11879012934342,41.216534862277854,Meat Products,Oscar Mayer,Hot Dogs,78,2024-12-04,2024-12-23,19.96,yes
MegaMarket,69.2137958079367,41.369911638201586,Bakery Products,Pioner,Biscuits,15,2024-07-20,2024-12-01,5.47,yes
MegaMarket,69.14599402658085,41.218697816715334,Bakery Products,Pioner,Noodles,54,2024-09-22,2025-02-15,5.78,no
FreshFoods,69.18190385591853,41.34854366623624,Meat Products,Oscar Mayer,Beef,8,2024-10-08,2024-11-16,10.73,no
MarketMax,69.33163679792008,41.28968517540613,Sweets,Roshen,Halva,20,2024-08-08,2024-12-18,5.1,yes
EcoGrocer,69.17486937891825,41.36542834714267,Meat Products,Perdue,Hot Dogs,82,2025-02-14,2025-04-05,17.86,yes
MarketMax,69.37590262813902,41.333881962249244,Dairy Products,Danone,Milk,56,2024-05-17,2024-07-28,6.9,yes
SuperValue,69.15318347031584,41.224785668466374,Dairy Products,Danone,Cheese,45,2024-12-11,2025-03-01,8.26,no
SuperValue,69.17969129765726,41.31757617736654,Meat Products,Tyson,Beef,43,2024-10-24,2024-11-17,15.48,yes
NutriMart,69.16841223575382,41.3119566422802,Sweets,Milka,Chocolate,64,2025-01-03,2025-06-27,5.68,yes
FreshFoods,69.1522789199663,41.20948867006977,Dairy Products,Danone,Cream,66,2024-03-20,2024-04-08,8.87,yes
MegaMarket,69.14217666033944,41.22259805075436,Bakery Products,Makfa,Wheat Flour,71,2024-10-19,2024-12-22,3.25,yes
GoldenCart,69.28028378834554,41.29193467653914,Meat Products,Tyson,Hot Dogs,87,2024-04-14,2024-05-02,9.46,yes
MegaMarket,69.19233690739925,41.36520837259262,Beverages,Nestlé Pure Life,Juices,42,2024-05-02,2026-02-08,1.11,yes
NutriMart,69.30197542448005,41.340955832975986,Bakery Products,Pioner,Bread,76,2024-11-26,2025-01-22,6.13,yes
EcoGrocer,69.13516107800281,41.29995903162052,Dairy Products,Danone,Cottage Cheese,45,2025-02-07,2025-02-22,9.61,yes
MarketMax,69.39280807824267,41.31487641958096,Dairy Products,Danone,Cottage Cheese,31,2024-10-19,2025-01-03,9.69,no
SuperValue,69.32672701565353,41.27052277905888,Bakery Products,Yashkino,Biscuits,90,2024-09-25,2025-01-27,7.82,yes
FreshFoods,69.27248198060352,41.35922637616985,Beverages,Coca-Cola,Coffee,73,2024-04-19,2026-01-04,10.27,yes
PrimePick,69.21976614963785,41.32176864280663,Beverages,Nestlé Pure Life,Juices,58,2024-08-05,2025-09-28,2.05,yes
NutriMart,69.19292653611687,41.23227338406725,Beverages,Lipton,Juices,53,2024-05-19,2026-05-17,6.02,no
FoodWorld,69.36567689104119,41.21878210495368,Dairy Products,Nestlé,Yogurt,88,2024-08-21,2024-09-09,3.72,no
SuperValue,69.25042120349,41.32679604675479,Meat Products,Perdue,Hot Dogs,7,2024-08-19,2024-09-11,21.4,yes
MarketMax,69.2127696641957,41.318497771843134,Sweets,Ferrero,Chocolate,60,2024-05-10,2024-10-18,3.21,yes
EcoGrocer,69.22910352249161,41.29900164030284,Meat Products,Tyson,Hot Dogs,76,2024-07-29,2024-09-26,6.5,no
EcoGrocer,69.25687259162602,41.26937850639932,Bakery Products,Barilla,Bread,16,2024-04-09,2024-08-12,1.35,no
MarketMax,69.2919858965559,41.249881508952114,Dairy Products,President,Cream,55,2024-06-15,2024-08-13,3.72,yes
PrimePick,69.1885231147809,41.398140380369966,Sweets,Roshen,Halva,32,2025-02-13,2025-10-12,6.99,no
FoodWorld,69.1522416343735,41.397527886811694,Bakery Products,Pioner,Pasta,83,2024-12-13,2025-02-21,5.42,no
MegaMarket,69.31496866284802,41.32667396613169,Meat Products,Perdue,Hot Dogs,63,2024-09-11,2024-10-24,15.05,yes
SuperValue,69.31320801425402,41.35190950864395,Dairy Products,Parmalat,Milk,61,2024-12-15,2025-02-12,8.13,no
SuperValue,69.24423766190229,41.376462467343785,Meat Products,Cherkizovo,Smoked Meat,8,2024-07-09,2024-08-21,21.93,no
GoldenCart,69.2333971148332,41.24745015074847,Bakery Products,Makfa,Pasta,76,2024-08-28,2024-12-04,7.4,yes
GoldenCart,69.11390418700512,41.366198092301595,Sweets,Ferrero,Ice Cream,70,2024-08-24,2025-02-19,6.9,yes
EcoGrocer,69.248150218435,41.22369647654628,Beverages,Coca-Cola,Juices,79,2024-06-30,2025-05-09,5.77,yes
GoldenCart,69.29625409063854,41.38781523784842,Bakery Products,Barilla,Noodles,47,2024-04-25,2024-08-05,5.93,yes
NutriMart,69.2954697284449,41.26906319061192,Bakery Products,Makfa,Buns,56,2025-02-09,2025-06-20,5.54,yes
TastyBite,69.18737148258442,41.270371918139325,Meat Products,Oscar Mayer,Smoked Meat,76,2024-06-16,2024-07-17,11.14,yes
SuperValue,69.1786329530478,41.217329884746334,Sweets,Nestlé,Halva,5,2024-06-20,2025-02-27,11.21,no
EcoGrocer,69.3942287576609,41.38741444622855,Beverages,Pepsi,Juices,96,2024-04-27,2025-06-24,5.86,yes
FreshFoods,69.18593953000513,41.32140189982523,Meat Products,Perdue,Beef,34,2024-07-04,2024-07-26,18.86,yes
FreshFoods,69.21742224760438,41.367317810516575,Beverages,Lipton,Carbonated Drinks,53,2024-11-26,2026-06-16,5.92,yes
FoodWorld,69.3445268451794,41.234941522535976,Bakery Products,Makfa,Biscuits,10,2024-04-05,2024-06-26,1.14,yes
FreshFoods,69.36218670846536,41.33675737316568,Beverages,Pepsi,Mineral Water,71,2024-05-05,2025-10-13,9.32,yes
FoodWorld,69.28738606682526,41.28221231583707,Bakery Products,Yashkino,Biscuits,21,2024-04-15,2024-05-17,3.32,no
MarketMax,69.3615202645089,41.21540412908322,Sweets,Milka,Jam,37,2024-08-18,2025-03-17,2.96,yes
TastyBite,69.20601578552153,41.311860274816794,Meat Products,Tyson,Sausage,12,2024-08-16,2024-10-14,18.24,yes
EcoGrocer,69.246571910564,41.25131218387162,Meat Products,Tyson,Sausage,15,2024-08-23,2024-10-19,12.95,yes
PrimePick,69.18725492594292,41.32529391387991,Bakery Products,Ozon,Biscuits,48,2024-06-22,2024-10-21,1.31,yes
PrimePick,69.22410444969294,41.36024439866401,Dairy Products,Danone,Butter,90,2024-05-07,2024-05-31,7.35,no
MarketMax,69.13989981541569,41.24199926091707,Sweets,Mars,Ice Cream,67,2024-10-19,2025-10-18,8.87,no
NutriMart,69.17923740313877,41.294899487094995,Dairy Products,President,Butter,92,2024-04-05,2024-06-22,6.57,yes
NutriMart,69.28754018639856,41.32183105778391,Dairy Products,President,Yogurt,22,2024-07-05,2024-08-12,3.01,yes
MarketMax,69.31922867435868,41.39205851702961,Bakery Products,Yashkino,Bread,41,2024-04-22,2024-05-21,3.72,yes
GoldenCart,69.24825723784245,41.34842113917514,Dairy Products,Campina,Cottage Cheese,76,2024-12-11,2025-02-16,2.9,yes
NutriMart,69.21175139045073,41.200044092854576,Dairy Products,Nestlé,Cottage Cheese,100,2024-05-09,2024-06-28,8.94,no
MarketMax,69.24611559633166,41.261487834062024,Sweets,Roshen,Ice Cream,5,2024-06-15,2025-02-01,6.03,yes
MarketMax,69.27176807496124,41.27826880697949,Meat Products,Oscar Mayer,Beef,96,2024-11-17,2024-12-11,22.94,yes
PrimePick,69.394039835132,41.294847303872544,Dairy Products,Danone,Yogurt,39,2024-10-31,2024-12-25,4.16,yes
FreshFoods,69.23356257495116,41.33221819798444,Beverages,Lipton,Coffee,48,2024-04-16,2026-03-24,12.08,yes
TastyBite,69.30460016364997,41.243622906041814,Sweets,Roshen,Chocolate,23,2024-06-25,2025-01-03,10.37,yes
FoodWorld,69.19503061520481,41.335640846182166,Bakery Products,Ozon,Bread,60,2024-12-02,2025-03-20,5.45,yes
MegaMarket,69.29297391509553,41.20971643599747,Beverages,Pepsi,Tea,76,2024-12-26,2026-06-17,5.82,no
PrimePick,69.13678012005255,41.23709048272926,Meat Products,Tyson,Sausage,7,2024-06-10,2024-07-23,20.6,yes
EcoGrocer,69.17846935039842,41.31775770104574,Meat Products,Perdue,Hot Dogs,3,2024-03-23,2024-04-29,23.23,yes
NutriMart,69.25939287379404,41.26906745180384,Sweets,Milka,Jam,91,2025-02-11,2025-09-29,6.24,yes
GoldenCart,69.15281827040083,41.3179609556241,Meat Products,Cherkizovo,Hot Dogs,51,2025-01-12,2025-01-25,5.15,no
GoldenCart,69.19996781714501,41.26661583776799,Meat Products,Hormel,Smoked Meat,14,2024-11-20,2024-12-01,11.73,yes
GoldenCart,69.27216551083124,41.31506542234242,Meat Products,Oscar Mayer,Lamb,67,2024-07-20,2024-07-30,21.11,no
NutriMart,69.15616346585969,41.34248274428366,Bakery Products,Barilla,Buns,64,2024-08-17,2024-10-29,7.35,yes
MegaMarket,69.24820642162395,41.38707545491866,Bakery Products,Ozon,Buns,92,2024-07-10,2024-11-30,5.47,yes
GoldenCart,69.21454760320798,41.39499018070705,Sweets,Ferrero,Cakes,13,2024-11-15,2025-04-19,9.41,no
TastyBite,69.23518097824116,41.25929864674234,Meat Products,Tyson,Lamb,46,2024-07-11,2024-09-03,22.43,yes
GoldenCart,69.28024219487907,41.36740804282544,Beverages,Coca-Cola,Tea,7,2025-02-06,2025-10-16,7.61,yes
FreshFoods,69.39860908953973,41.20813131959492,Meat Products,Perdue,Beef,20,2024-05-28,2024-06-16,11.85,no
FoodWorld,69.15825974740258,41.25199591537558,Bakery Products,Barilla,Biscuits,43,2025-02-05,2025-03-29,3.19,yes
FoodWorld,69.33314658086866,41.2333866578231,Bakery Products,Yashkino,Pasta,63,2024-05-03,2024-06-12,5.3,yes
MarketMax,69.37158336539713,41.38237296501492,Dairy Products,Nestlé,Cottage Cheese,26,2024-09-26,2024-10-11,9.14,no
TastyBite,69.37452967736131,41.26451313911453,Bakery Products,Makfa,Buns,45,2024-08-25,2024-10-04,1.72,yes
PrimePick,69.3956593420325,41.20258702736146,Meat Products,Hormel,Sausage,94,2024-12-10,2025-01-24,15.48,yes
SuperValue,69.3718712983171,41.33366242471501,Meat Products,Oscar Mayer,Lamb,52,2024-03-28,2024-04-18,9.49,no
EcoGrocer,69.25843982822386,41.3579760908117,Bakery Products,Barilla,Bread,92,2025-02-15,2025-03-03,3.63,yes
TastyBite,69.36497038841841,41.227458052064236,Dairy Products,Campina,Milk,84,2024-03-29,2024-04-18,7.52,yes
MarketMax,69.18932166670669,41.39791142518659,Bakery Products,Makfa,Buns,88,2025-02-04,2025-02-13,3.11,yes
TastyBite,69.21391541255757,41.25028497046619,Bakery Products,Pioner,Wheat Flour,66,2025-01-29,2025-03-07,2.98,no
FoodWorld,69.39781778599693,41.24831223051365,Meat Products,Cherkizovo,Lamb,46,2024-10-14,2024-11-08,8.21,yes
EcoGrocer,69.23102664636238,41.26814552508044,Bakery Products,Barilla,Wheat Flour,86,2024-05-03,2024-06-07,6.85,yes
SuperValue,69.23940681849616,41.326599491348134,Dairy Products,Campina,Cream,13,2024-07-28,2024-09-09,5.65,no
PrimePick,69.3140125771765,41.33492720374366,Bakery Products,Barilla,Bread,47,2024-08-26,2024-12-20,6.17,yes
MegaMarket,69.24693372979907,41.23351050245002,Bakery Products,Ozon,Bread,57,2025-01-31,2025-04-16,7.15,yes
GoldenCart,69.12586593923241,41.349344097257735,Beverages,Nestlé Pure Life,Tea,89,2024-11-18,2026-07-22,10.08,no
FreshFoods,69.37646024121236,41.28543476759276,Bakery Products,Barilla,Biscuits,76,2024-11-21,2025-04-22,5.75,yes
MarketMax,69.26024799789381,41.213781409443136,Bakery Products,Pioner,Biscuits,15,2024-10-15,2025-02-11,1.32,yes
GoldenCart,69.12039406134586,41.30328258418853,Sweets,Roshen,Jam,73,2024-07-11,2025-03-31,7.19,yes
NutriMart,69.21978616402356,41.38372188767398,Bakery Products,Pioner,Bread,85,2025-02-10,2025-05-26,2.04,no
NutriMart,69.32012780326554,41.25361457895003,Bakery Products,Yashkino,Biscuits,64,2024-06-11,2024-07-07,6.26,yes
GoldenCart,69.21278734384359,41.28971553247527,Bakery Products,Yashkino,Buns,49,2024-10-11,2024-12-17,1.55,yes
NutriMart,69.19055686219002,41.216398525571456,Beverages,Nestlé Pure Life,Mineral Water,64,2025-02-16,2025-09-02,2.44,yes
TastyBite,69.36482039415901,41.21372093404217,Sweets,Roshen,Jam,39,2024-12-04,2025-06-17,8.55,yes
GoldenCart,69.36201400561343,41.338144071099094,Bakery Products,Pioner,Bread,72,2025-01-30,2025-07-09,4.31,yes
FoodWorld,69.35174910899893,41.284849940669275,Bakery Products,Barilla,Bread,46,2025-02-06,2025-04-28,4.83,yes
FreshFoods,69.13972408279437,41.36077012474934,Bakery Products,Pioner,Wheat Flour,33,2025-01-25,2025-03-23,2.31,no
MarketMax,69.17012715055657,41.24262904018202,Bakery Products,Ozon,Wheat Flour,97,2024-10-17,2024-11-04,7.49,no
NutriMart,69.36717301020094,41.213685071193865,Beverages,Nescafé,Coffee,18,2024-11-29,2025-06-01,8.43,yes
MarketMax,69.24370407577807,41.307310360771865,Sweets,Ferrero,Jam,75,2024-06-15,2024-11-17,3.04,yes
NutriMart,69.18136966764992,41.28701846388344,Beverages,Lipton,Coffee,89,2024-07-24,2025-10-27,6.57,yes
PrimePick,69.18415033530748,41.29864211085683,Beverages,Nescafé,Coffee,39,2024-12-24,2026-05-09,10.97,no
EcoGrocer,69.3976402540386,41.252646098468134,Meat Products,Hormel,Smoked Meat,17,2025-02-14,2025-03-04,15.08,yes
GoldenCart,69.20739223888208,41.395004593118095,Sweets,Nestlé,Halva,74,2024-10-18,2025-10-16,4.86,no
MegaMarket,69.11444699236854,41.35953395122616,Bakery Products,Barilla,Buns,8,2024-06-29,2024-09-12,6.25,yes
PrimePick,69.27573180451203,41.35242770113257,Dairy Products,Campina,Butter,38,2024-07-01,2024-09-22,2.26,no
FreshFoods,69.28033311745615,41.225346505323216,Sweets,Ferrero,Jam,83,2024-12-31,2025-10-16,4.38,no
PrimePick,69.1699229792895,41.380748040305264,Beverages,Lipton,Tea,88,2024-08-26,2025-04-18,1.18,yes
NutriMart,69.21336283927263,41.34410432367659,Beverages,Pepsi,Juices,97,2025-01-14,2026-01-30,11.87,no
PrimePick,69.35261900394337,41.25874181423207,Dairy Products,Danone,Yogurt,95,2024-12-07,2025-01-05,5.02,yes
TastyBite,69.32287129507156,41.2582103266808,Meat Products,Tyson,Poultry,60,2024-06-06,2024-06-15,8.07,yes
MegaMarket,69.37588301186268,41.35073447359893,Meat Products,Perdue,Hot Dogs,71,2024-09-18,2024-09-29,20.68,yes
EcoGrocer,69.10792327554509,41.3593702029405,Sweets,Ferrero,Ice Cream,70,2024-12-18,2025-10-10,2.92,yes
EcoGrocer,69.10464163465879,41.30175474081795,Meat Products,Oscar Mayer,Hot Dogs,68,2024-11-17,2024-12-29,21.47,no
MegaMarket,69.12241874509063,41.35872574219445,Bakery Products,Yashkino,Noodles,32,2024-04-08,2024-07-06,3.67,no
FreshFoods,69.15578237882248,41.20804907574281,Meat Products,Tyson,Hot Dogs,99,2024-09-26,2024-11-04,21.06,yes
MegaMarket,69.37963784119624,41.32230603632135,Meat Products,Cherkizovo,Beef,13,2024-06-12,2024-08-07,15.76,yes
FreshFoods,69.19550768699415,41.21550054818888,Bakery Products,Pioner,Wheat Flour,27,2024-12-19,2025-04-16,5.53,no
SuperValue,69.26918054362535,41.21693480217065,Dairy Products,Nestlé,Milk,7,2024-06-18,2024-08-03,6.46,yes
EcoGrocer,69.18171606897475,41.21422186976102,Beverages,Lipton,Tea,41,2024-03-27,2025-10-26,10.43,yes
NutriMart,69.23848581850058,41.392539926821335,Dairy Products,Campina,Butter,10,2024-09-18,2024-12-05,2.85,no
PrimePick,69.32477484767414,41.25198044102129,Beverages,Lipton,Tea,85,2024-04-03,2026-01-28,3.19,yes
